Dialogue,Emotions
Oh God twenty seconds my ass!!,Frustration
"Here we go! Okay, keep pushing! Wait! I see something.","Surprise, Excitement, Anticipation"
What? You do? You do? (Looks) Oh my God!,"Surprise, Excitement, Optimism"
"Don’t say, Oh my God!"" Oh my God what?""","Surprise, Confusion, Frustration"
What is that?,"Surprise, Confusion"
"It’s the baby’s buttock, she’s breech.","Neutral, Surprise"
"Oh thank God, I thought she had two heads.","Surprise, Frustration"
Oh God. Is she gonna be okay?,"Sadness, Fear, Anticipation"
"She’s gonna be fine. Okay, she’s in a more difficultposition so you’re gonna have to push even harder now. Go! Push!","Confidence, Excitement, Optimism"
Go!,"Confidence, Excitement, Anticipation"
"Rachel you’re gonna have to push even harder, nothing’shappening!","Confusion, Frustration, Optimism"
"I’m sorry, I can’t!","Sadness, Frustration"
Yes you can!,"Confidence, Excitement, Optimism"
I can’t!,"Sadness, Confusion, Frustration"
Hey! Hey! Come on! You can! I know you can do this! Let’s go!,"Confidence, Excitement, Optimism"
"I can’t. Please, you do it for me.","Sadness, Frustration"
No! Come on let’s—One more time! One final push! Ready?1…2…3! (Rachel pushes so hard her head snaps up head-butting Ross and knockinghim down.),"Surprise, Excitement, Frustration"
Good!,"Happiness, Contentment, Excitement"
(from the floor) Keep pushing!,"Confidence, Excitement, Frustration"
Are you okay?,Neutral
You have no idea how much this hurts. (All of the women in the room turnand glare at him.) Keep going! Keep going!,"Sadness, Anger, Frustration"
Here we go!,"Happiness, Excitement, Anticipation"
Oh! Oh! She’s upside down but she’s coming! She’s coming!,"Surprise, Excitement, Anticipation"
Oh God!,"Fear, Surprise"
Oh! Oh my God oh! Oh my God she’s here.,"Fear, Surprise, Excitement"
Oh she’s…she’s perfect.,"Happiness, Love, Excitement"
"Oh, she’s so tiny. (Starts crying) Where’d she go?","Sadness, Confusion, Longing"
Oh it’s okay. They’re just-they’re just wrapping her up.,"Neutral, Surprise, Confusion"
"Okay. Well be careful with her, she’s really tiny.",Neutral
Here she is!,"Happiness, Excitement, Anticipation"
"Oh hey you. Thanks for coming out of me. (The baby cries.) I know. Oh.Yeah. Oh, she’s looking at me. Hi! I know you.","Happiness, Love, Excitement"
Do we have a name yet?,"Neutral, Anticipation, Confusion"
"No, not yet.","Neutral, Confusion, Frustration"
"That’s fine, for now we’ll just call her Baby Girl Green.","Contentment, Confidence, Neutral"
"Oh no, Baby Girl Geller-Green.","Sadness, Surprise, Frustration"
Hello baby girl.,"Happiness, Love, Excitement"
Can we come in?,"Confidence, Neutral, Anticipation"
"Oh, come in.","Happiness, Contentment, Confidence"
Hi!,"Happiness, Confidence, Excitement"
There she is!,"Happiness, Excitement, Anticipation"
"Oh, she’s so beautiful.","Happiness, Love, Excitement"
Here. (Hands her to Monica.),"Happiness, Love, Excitement"
"Oh my God! She’s amazing. Oh, oh I’m so glad you guys gotdrunk and had sex!","Happiness, Surprise, Excitement"
"It’s incredible, I mean one minute she’s inside you and then47 hours later here she is.","Surprise, Excitement, Anticipation"
(taking the baby) She looks so real! (The gang looks at him.) Y’knowwhat I mean! She’s this whole tiny little person. She already has eyelashes and kneesand…uh-oh.,"Surprise, Excitement, Confusion"
What?,"Surprise, Confusion, Frustration"
"Oh no-no, no for I second there I counted six fingers, but one was fromthe other hand so we’re good.","Surprise, Confusion"
"Okay, my turn. My turn. (Joey hands her to Phoebe.) Oh! You’re socute! Oh, I could squeeze your little head! (Pause) I won’t.","Happiness, Love, Excitement"
What’s the matter?,"Neutral, Confusion, Frustration"
"Oh nothing I… Sorry, I just can’t stop crying.","Sadness, Confusion, Frustration"
"The doctor says it’s completely normal with all the hormones. Plus,you-you’re sleep deprived.","Neutral, Confusion, Frustration"
So? You guys are all sleep deprived. I don’t see you weepingbecause you put your slippers on the wrong feet. Oh God. (Starts to cry harder.),"Sadness, Anger, Frustration"
What’s the matter now?,"Neutral, Confusion, Frustration"
I was reliving it.,"Contentment, Nostalgia, Longing"
Ohhh. (Hands her back to Rachel.),"Happiness, Love, Excitement"
"So, do you know what you’re gonna call her yet?","Excitement, Anticipation"
"Oh, wait a minute it’s not gonna be Baby Girl? I thought that wasso original!","Surprise, Frustration"
"Uh actually, we-we’ve narrowed it down to two names.","Confidence, Excitement, Anticipation"
"Yeah, and y’know what? I love them both, so why don’t you justpick one and that’ll be it.","Contentment, Confidence, Love"
"Wow! Umm, okay uh…everyone…this…is Isabella. (Rachel startscrying.) What?","Sadness, Surprise, Confusion"
"That’s not her name! I’m sorry, she just doesn’t feellike an Isabella.","Neutral, Confusion, Frustration"
So then I guess Ferdinad is out.,"Neutral, Sadness, Frustration"
What was the other one Ross?,"Anticipation, Confusion, Frustration"
"Umm, Delilah.","Neutral, Confusion, Longing"
Oh great! Suddenly she sounds like a biblical whore.,Disgust
"So I guess we’re back to uh, Baby Girl.","Contentment, Nostalgia, Frustration"
Yay!,"Happiness, Excitement, Optimism"
Well what are we going to do?,"Anticipation, Confusion, Frustration"
"It’s okay honey, you’ll find a name.","Happiness, Contentment, Love"
"Ugh, easy for you to say, you already know what your kids names are goingto be.","Disgust, Frustration"
You do?,"Happiness, Confidence, Surprise"
"Yeah, I’ve had them picked out since I was fourteen.","Confidence, Excitement, Anticipation"
"Oh no, it’s gonna be named after some snack or baked goodisn’t it?","Neutral, Confusion, Frustration"
Well tell us! What are they?,"Excitement, Anticipation, Confusion"
"Umm, okay. If it’s a boy it’s Daniel.","Contentment, Confidence, Neutral"
And if it’s a girl?,"Neutral, Anticipation, Optimism"
I don’t want to say.,"Neutral, Confusion, Frustration"
"Oh, just tell us! We’re not gonna want it!","Confidence, Disgust, Frustration"
Okay. It’s Emma.,"Confidence, Neutral, Excitement"
(gasps) Emma! (Looks at the baby and starts to cry.) See? I don’twant it.,"Sadness, Surprise, Disgust"
Take it.,"Confidence, Neutral, Excitement"
What?,"Surprise, Confusion, Frustration"
It’s clearly an Emma.,"Confidence, Excitement, Optimism"
"Oh honey, but you love that name.","Happiness, Contentment, Love"
"Yeah, but I love you more. Besides y’know, nothing goes with Bing.So I’m screwed. I mean… (Rachel hands Emma to Monica.) Oh, hi Emma. Yeah,that’s you. You’re our little Em. Oh what’s that honey? What? Oh, you wanta little cousin? (To Chandler) You want a cousin right now?!","Surprise, Love, Excitement"
That was amazing.,"Happiness, Excitement"
"I know. Hey, do you realize we may have just changed our lives forever?We may have just started a family. Nine months from now we can be here, having our ownbaby.","Love, Excitement, Anticipation"
"And if not, we got to do it on a bucket.","Contentment, Excitement, Optimism"
(entering) Yoo-hoo! Aaron Litman-Neurolic would like to say hello to hisfuture bride.,"Happiness, Excitement, Anticipation"
Ohhh! (Looks at Aaron and recoils in horror.) Wow! He kinda takes yourbreath away doesn’t he?,"Surprise, Disgust"
He’s a keeper. How are you feeling?,"Happiness, Contentment, Love"
"Oh, I’m fine. (Gasps in pain as she sits down.)",Surprise
"Can I just say, I really admire what you’re doing. Just raising herall alone.","Happiness, Confidence"
"Oh, I’m not doing it alone. I have Ross.","Happiness, Confidence, Excitement"
"Oh, sure. Now. But what happens when he meets somebody else and getsmarried?","Sadness, Fear, Frustration"
"Well then he gets a divorce, it’s Ross!","Confidence, Surprise, Optimism"
"I’m telling you Rachel, listen to Janice. They all say they’regonna be there until they start their real family.","Confidence, Anticipation, Frustration"
Well I—That’s never gonna happen with Ross.,"Confidence, Disgust, Frustration"
"Oh well that’s what I thought about my first husband, now I’mlucky if my kid gets to spend the weekend with her father and the twins and little Ms. NewBoobs.","Sadness, Disgust, Frustration"
Really?,Surprise
"I hate to be the one to say it, but honey you two (Her and Emma) are onyour own.","Neutral, Sadness, Frustration"
"Well… That’s…y’know—That’s—We’vebeen alone for the last twenty minutes we’re doing okay. Besides y’know what?I-I—Maybe we won’t be alone, ‘cause lately I-I—things have beenhappening between me and Ross, y’know? Right before I went into labor, we-we had thiskiss. Y’know? So it might be the…the beginning of something.","Excitement, Anticipation, Nostalgia"
(entering) Hey Janice!,"Happiness, Excitement, Anticipation"
Oh hi!,"Happiness, Surprise, Excitement"
Who’s this little guy? (Gasps when he sees Aaron.),"Happiness, Surprise, Excitement"
"Say hello to Aaron, your future son-in-law.","Happiness, Contentment, Love"
No-no. No.,"Neutral, Confusion, Frustration"
I’m gonna leave the three of you alone.,"Confidence, Neutral, Frustration"
Okay.,"Contentment, Confidence, Neutral"
Bye. (Exits.),"Contentment, Confidence, Neutral"
Man! Did you see the kid on that nose?,"Surprise, Excitement"
"Uh-huh. (Ross takes off his coat and sets in on a chair.) Y’knowwhat I was, I was thinking about?",Neutral
Huh?,"Surprise, Confusion, Frustration"
Umm…that kiss before we left the apartment. That was some-somethinghuh?,"Surprise, Excitement, Confusion"
"Yeah. Yeah, it really was. But we…we gotta be careful. We…wecan’t let that happen again, y’know?","Fear, Confusion, Frustration"
(pause) Right.,"Confidence, Neutral, Confusion"
I mean we don’t want to go down that road do we?,"Neutral, Confusion, Frustration"
"No! No, of course not. No. That’s why I brought it up. (Pause) Theydidn’t have any sodas?","Disgust, Confusion, Frustration"
"Oh my God! I’m sorry, I was talking to this nurse, completely forgot.",Surprise
That’s all right. (He goes to get her a soda.) And so it begins.,"Contentment, Excitement, Anticipation"
Is she in there?,"Neutral, Anticipation, Confusion"
"Yeah. She’s putting her down now, that’s her. (Points to thenurse putting Emma now.)","Confidence, Surprise, Excitement"
Oh!,"Surprise, Excitement, Anticipation"
Look at Emma!,"Happiness, Excitement, Anticipation"
"I just can’t decide who she looks more alike, you or Rachel?","Anticipation, Confusion"
"Oh what are you kidding? She’s gorgeous, it’s all Rachel.","Confidence, Love, Excitement"
"I’m sorry, for the last time, why aren’t you two togetheragain? (Silence from Ross.) No, I know. I know, because you’re not in that place.Which would be fine, except you totally are.","Sadness, Confusion, Frustration"
It’s…it’s complicated okay?,"Confusion, Frustration"
"Yeah that’s true. Yeah, you love her. You always have. You have achild together. There is no right answer.","Sadness, Love, Confusion"
"Look, we’ve been together. Okay? And then apart, and then together,and then apart, and now we have a baby. (Pause) It’s just if-if we got together againand it didn’t work out…I could never do that to Emma. I mean she-she thinkingeverything—(Starts to cry.) Oh that’s…now me. What do they put something inthe water in this place? Since Rachel and I we’re doing really, we’re doingreally well right now.","Sadness, Confusion, Frustration"
"I know. I know. I know. I know, and if you try to make it more you mightwreck it.","Confidence, Frustration, Optimism"
"Yeah, exactly.","Happiness, Contentment, Confidence"
Right. (Pause) Or you might get everything you’ve wanted since youwere fifteen.,"Surprise, Excitement, Anticipation"
Hey. I just saw a woman breast feeding both of her twins at the same time;it is like a freak show up here. (Notices she’s wiping her eyes.) What’s thematter?,"Surprise, Disgust"
Nothing.,"Neutral, Sadness, Confusion"
What is it? Hey!,"Surprise, Excitement, Confusion"
Really it’s nothing. I’m just…,"Neutral, Confusion, Frustration"
"Rach come on, what?","Anticipation, Confusion, Frustration"
I’ve just been thinking about how my baby and I are gonna be allalone.,"Sadness, Fear, Longing"
What are you talking about alone? What about Ross?,"Surprise, Confusion, Frustration"
"Oh please, he’ll be with his real family, the twins and little missnew boobs.","Anger, Disgust, Frustration"
"Okay, how long was I watching that woman?","Neutral, Confusion, Frustration"
"I’m just saying that y’know, someday Ross is gonna meetsomebody and…he’s gonna have his own life. Right?","Sadness, Anticipation, Nostalgia"
"Yeah, I guess so.","Contentment, Neutral"
I just never thought I would raise this baby all by myself. Pretty dumbhuh?,"Sadness, Disgust, Frustration"
"Hey, listen to me, listen to me…you are never","Anger, Frustration"
Joey. Honey what would I do without you?,"Happiness, Love"
You don’t have to worry about that okay?,Confidence
"Oh, hon can you grab me my other box of tissues? They’re right onthat chair under Ross’s coat.","Contentment, Confidence, Neutral"
Sure.,"Confidence, Neutral"
Okay.,"Contentment, Confidence, Neutral"
My God.,"Fear, Surprise, Disgust"
Joey.,"Happiness, Contentment, Love"
(seeing the ring) Oh my God. (Pause) Okay.,"Surprise, Excitement, Anticipation"
